fecha,equipo_A,equipo_B,diff_elo,diff_goles_favor_prom,diff_goles_contra_prom,diff_pct_victorias,diff_participaciones_mundial,diff_mejor_instancia,etiqueta
2012-05-26,Switzerland,Germany,-223,-1.7999999999999998,-0.6,-0.29999999999999993,-14,-14,Gana_A
2012-05-26,United States,Scotland,115,-0.5,-0.5,0.0,6,3,Gana_A
2012-05-30,Spain,Korea Republic,386,0.5,-0.3999999999999999,0.09999999999999998,5,6,Gana_A
2012-05-30,United States,Brazil,-291,-0.5,0.09999999999999998,-0.20000000000000007,-10,-11,Gana_B
2012-05-31,Mexico,Bosnia and Herzegovina,169,-0.2999999999999998,-0.09999999999999998,0.0,11,4,Gana_A
2012-06-02,Argentina,Ecuador,164,-0.6000000000000001,0.0,-0.19999999999999996,12,10,Gana_A
2012-06-02,England,Belgium,166,0.30000000000000004,-0.19999999999999996,0.3,0,2,Gana_A
2012-06-02,Norway,Croatia,-121,-0.3999999999999999,0.0,0.0,-1,-1,Empate
2012-06-02,Portugal,Türkiye,203,1.2,-0.6000000000000001,0.19999999999999996,1,1,Gana_B
2012-06-03,Canada,United States,-186,0.8,-0.30000000000000004,-0.09999999999999998,-5,-3,Empate
2012-06-03,Jordan,Iraq,-103,0.19999999999999996,0.6,-0.09999999999999998,0,0,Empate
2012-06-03,Mexico,Brazil,-146,-0.5999999999999999,0.5,-0.4,-5,-10,Gana_A
2012-06-03,Uzbekistan,IR Iran,-2,-1.4999999999999998,-0.10000000000000009,0.09999999999999998,0,0,Gana_B
2012-06-08,Japan,Jordan,331,0.4999999999999998,-0.7000000000000001,0.19999999999999996,1,0,Gana_A
2012-06-08,Qatar,Korea Republic,-286,-0.9000000000000001,-0.8,-0.2,-5,0,Gana_B
2012-06-09,Brazil,Argentina,47,0.0,-0.20000000000000007,0.20000000000000007,4,4,Gana_B
2012-06-09,Cabo Verde,Tunisia,-176,-0.19999999999999996,0.0,0.09999999999999998,-2,0,Gana_B
2012-06-09,Germany,Portugal,148,0.6000000000000001,0.8,0.09999999999999998,12,13,Gana_A
2012-06-09,Morocco,Côte d'Ivoire,-292,-0.2999999999999998,1.0,-0.5,5,1,Empate
2012-06-10,Ecuador,Colombia,-51,0.8,0.6,0.09999999999999998,0,0,Gana_A
2012-06-11,France,England,-63,0.30000000000000004,-0.30000000000000004,0.09999999999999998,0,-2,Empate
2012-06-12,Australia,Japan,-46,-0.7999999999999998,0.4,0.0,-1,0,Empate
2012-06-12,IR Iran,Qatar,181,1.4999999999999998,-0.40000000000000013,0.3,0,0,Empate
2012-06-13,Netherlands,Germany,-56,-1.0000000000000002,-0.5,-0.09999999999999998,-14,-14,Gana_B
2012-06-15,Sweden,England,-45,0.6000000000000001,0.3999999999999999,0.09999999999999998,-1,-2,Gana_B
2012-06-17,Portugal,Netherlands,-92,0.3999999999999999,0.0,0.0,2,1,Gana_A
2012-06-18,Croatia,Spain,-269,-0.7,0.4,-0.19999999999999996,-9,-5,Gana_B
2012-06-18,Saudi Arabia,Morocco,-50,0.09999999999999987,-0.3999999999999999,0.0,-3,0,Gana_A
2012-06-19,Sweden,France,18,-0.09999999999999987,1.0,-0.09999999999999998,-1,0,Gana_A
2012-06-21,Czechia,Portugal,-130,-0.30000000000000004,-0.19999999999999996,0.19999999999999996,-2,-1,Gana_B
2012-06-23,Spain,France,259,0.6999999999999997,-0.09999999999999998,0.09999999999999998,0,0,Gana_A
2012-06-27,Portugal,Spain,-244,-0.8000000000000003,0.6000000000000001,-0.29999999999999993,-8,-5,Empate
2012-07-05,Saudi Arabia,Iraq,-98,0.0,0.40000000000000013,-0.10000000000000003,2,1,Gana_B
2012-08-13,Jordan,Uzbekistan,-167,0.6000000000000001,0.7000000000000001,0.0,0,0,Gana_B
2012-08-15,Austria,Türkiye,-98,0.19999999999999996,0.19999999999999996,-0.09999999999999998,-1,0,Gana_A
2012-08-15,Belgium,Netherlands,-210,-0.40000000000000013,-0.5,0.0,10,6,Gana_A
2012-08-15,Croatia,Switzerland,50,-0.20000000000000018,-0.30000000000000004,-0.09999999999999998,1,1,Gana_B
2012-08-15,France,Uruguay,34,-0.7999999999999998,-0.19999999999999996,0.0,1,-1,Empate
2012-08-15,Germany,Argentina,38,0.10000000000000009,0.5,0.0,2,4,Gana_B
2012-08-15,IR Iran,Tunisia,57,0.20000000000000018,-0.40000000000000013,-0.09999999999999998,-2,0,Empate
2012-08-15,Jordan,Uzbekistan,-167,0.6000000000000001,0.8999999999999999,-0.09999999999999998,0,0,Gana_A
2012-08-15,Mexico,United States,145,0.19999999999999996,-0.19999999999999996,0.20000000000000007,5,1,Gana_B
2012-08-15,Portugal,Panama,224,-0.5,0.5,-0.4,2,1,Gana_A
2012-08-15,Scotland,Australia,-118,-0.5,0.7,-0.09999999999999998,0,0,Gana_A
2012-08-15,Sweden,Brazil,-154,-0.30000000000000004,0.3999999999999999,-0.20000000000000007,-7,-8,Gana_B
2012-09-05,Jordan,IR Iran,-169,-0.19999999999999996,0.7999999999999999,0.0,0,0,Empate
2012-09-07,Argentina,Paraguay,295,0.6000000000000001,-0.2999999999999998,0.09999999999999998,7,8,Gana_A
2012-09-07,Brazil,South Africa,496,1.1,0.30000000000000004,0.6000000000000001,15,14,Gana_A
2012-09-07,Canada,Panama,-96,0.5,-0.2,-0.19999999999999996,1,0,Gana_A
2012-09-07,Colombia,Uruguay,46,-0.7,-0.30000000000000004,0.09999999999999998,-9,-7,Gana_A
2012-09-07,Netherlands,Türkiye,295,0.20000000000000018,0.40000000000000013,-0.2,-1,0,Gana_A
2012-09-07,Spain,Saudi Arabia,655,0.6000000000000001,-0.6000000000000001,0.5,8,5,Gana_A
2012-09-08,Côte d'Ivoire,Senegal,314,0.09999999999999987,-0.5,0.09999999999999998,0,0,Gana_A
2012-09-11,Austria,Germany,-449,-0.3999999999999999,-0.20000000000000018,-0.19999999999999996,-14,-14,Gana_B
2012-09-11,Belgium,Croatia,-93,0.19999999999999996,-0.09999999999999987,0.09999999999999998,9,5,Empate
2012-09-11,Japan,Iraq,228,0.7000000000000002,-0.09999999999999998,0.19999999999999996,1,0,Gana_A
2012-09-11,Jordan,Australia,-285,-0.5,0.7999999999999999,-0.2,0,0,Gana_A
2012-09-11,Panama,Canada,96,-0.5,0.3,0.09999999999999998,-1,0,Gana_A
2012-09-11,Uruguay,Ecuador,5,0.0,0.6,-0.4,9,7,Empate
2012-09-11,Uzbekistan,Korea Republic,-107,-1.1999999999999997,-0.30000000000000004,-0.29999999999999993,-5,0,Empate
2012-09-19,Brazil,Argentina,47,0.2999999999999998,-0.20000000000000007,0.10000000000000009,4,4,Gana_A
2012-10-11,Brazil,Iraq,470,1.4,0.4,0.4,16,14,Gana_A
2012-10-12,Argentina,Uruguay,159,0.8000000000000003,0.09999999999999987,0.3,3,3,Gana_A
2012-10-12,Colombia,Paraguay,182,0.5,-1.1,0.29999999999999993,-5,-2,Gana_A
2012-10-12,France,Japan,70,-0.19999999999999996,0.30000000000000004,0.0,9,6,Gana_B
2012-10-12,Switzerland,Norway,71,0.3999999999999999,-0.3999999999999999,0.19999999999999996,0,0,Empate
2012-10-13,Senegal,Côte d'Ivoire,-314,-0.3999999999999999,0.7,-0.19999999999999996,0,0,Gana_B
2012-10-16,Belgium,Scotland,131,0.40000000000000013,-0.2999999999999998,0.0,10,6,Gana_A
2012-10-16,Egypt,Tunisia,60,0.30000000000000004,-0.29999999999999993,0.19999999999999996,0,1,Gana_B
2012-10-16,Germany,Sweden,145,0.5999999999999999,-0.19999999999999996,0.10000000000000009,5,8,Empate
2012-10-16,IR Iran,Korea Republic,-105,-1.0999999999999999,-0.5,-0.39999999999999997,-5,0,Gana_A
2012-10-16,Iraq,Australia,-182,-0.7,0.0,-0.10000000000000003,0,0,Gana_B
2012-10-16,Japan,Brazil,-242,-1.3000000000000003,-0.6,-0.10000000000000009,-15,-14,Gana_B
2012-10-16,Qatar,Uzbekistan,-179,-0.19999999999999996,-0.30000000000000004,-0.09999999999999998,0,0,Gana_B
2012-10-16,Spain,France,259,1.0999999999999999,-0.49999999999999994,0.30000000000000004,0,0,Empate
2012-11-14,Algeria,Bosnia and Herzegovina,-185,0.0,-0.8,0.4,0,0,Gana_B
2012-11-14,Austria,Côte d'Ivoire,-232,0.10000000000000009,0.30000000000000004,-0.09999999999999998,0,0,Gana_B
2012-11-14,Brazil,Colombia,160,1.5,0.30000000000000004,0.10000000000000009,16,14,Empate
2012-11-14,Cabo Verde,Ghana,-252,0.40000000000000013,0.4999999999999999,0.09999999999999998,0,0,Gana_B
2012-11-14,IR Iran,Uzbekistan,2,0.19999999999999996,-0.7,0.09999999999999998,0,0,Gana_B
2012-11-14,Iraq,Jordan,103,-0.3999999999999999,-0.19999999999999996,-0.10000000000000003,0,0,Gana_A
2012-11-14,Korea Republic,Australia,-11,0.8,0.10000000000000009,0.19999999999999996,5,0,Gana_B
2012-11-14,Netherlands,Germany,-56,-0.10000000000000009,-0.3999999999999999,-0.09999999999999998,-14,-14,Empate
2012-11-14,Panama,Spain,-468,-1.2999999999999998,0.3,-0.20000000000000007,-10,-6,Gana_B
2012-11-14,Saudi Arabia,Argentina,-521,-1.1,0.5999999999999999,-0.5,-10,-9,Empate
2012-11-14,Sweden,England,-45,-0.10000000000000009,1.0,0.0,-1,-2,Gana_A
2012-11-14,Tunisia,Switzerland,-229,-0.10000000000000009,0.10000000000000009,-0.19999999999999996,2,0,Gana_B
2012-11-21,Argentina,Brazil,-47,-0.8000000000000003,0.09999999999999998,0.0,-4,-4,Gana_A
2012-12-09,IR Iran,Saudi Arabia,164,-0.19999999999999996,-1.1,0.10000000000000003,-2,-1,Empate
2012-12-10,Iraq,Jordan,103,-0.19999999999999996,-0.19999999999999996,0.0,0,0,Gana_A
2012-12-28,Qatar,Egypt,-184,-1.0,0.20000000000000007,-0.3,-2,-1,Gana_B
2012-12-30,Iraq,Tunisia,-9,-1.0,0.0,0.0,-2,0,Gana_B
2013-01-06,Saudi Arabia,Iraq,-38,-0.20000000000000007,0.09999999999999987,-0.2,2,1,Gana_B
2013-01-08,South Africa,Norway,-52,-0.30000000000000004,-0.30000000000000004,-0.09999999999999998,1,0,Gana_B
2013-01-10,Ghana,Egypt,29,-0.3999999999999999,0.0,-0.09999999999999998,-2,-1,Gana_A
2013-01-12,South Africa,Algeria,-10,-0.8,0.30000000000000004,-0.4,1,0,Empate
2013-01-13,Ghana,Tunisia,194,0.10000000000000009,-0.40000000000000013,0.09999999999999998,-2,0,Gana_A
2013-01-14,Côte d'Ivoire,Egypt,106,0.40000000000000013,-0.6000000000000001,0.19999999999999996,-2,-1,Gana_A
2013-01-19,South Africa,Cabo Verde,67,-0.2999999999999998,-0.5,0.0,1,0,Empate
2013-01-20,Ghana,Congo DR,250,0.3999999999999999,0.09999999999999998,0.19999999999999996,0,0,Empate
2013-01-22,Tunisia,Algeria,-80,-0.40000000000000013,0.8999999999999999,-0.39999999999999997,2,0,Gana_A
2013-01-23,Morocco,Cabo Verde,24,-0.3999999999999999,0.4,-0.2,5,1,Empate
2013-01-26,Côte d'Ivoire,Tunisia,271,0.7,-0.5,0.3,-2,0,Gana_A
2013-01-27,South Africa,Morocco,43,-0.09999999999999998,-0.7000000000000001,0.2,-4,-1,Empate
2013-01-29,United States,Canada,375,0.19999999999999996,-0.10000000000000009,0.0,5,3,Empate
2013-01-30,Algeria,Côte d'Ivoire,-191,-0.7999999999999998,-0.10000000000000009,-0.19999999999999996,0,0,Empate
2013-02-02,Ghana,Cabo Verde,191,0.7,-0.30000000000000004,0.39999999999999997,0,0,Gana_A
2013-02-06,Croatia,Korea Republic,119,-0.3999999999999999,-0.3999999999999999,0.0,-4,1,Gana_A
2013-02-06,England,Brazil,-199,-0.7999999999999998,0.0,-0.09999999999999998,-6,-6,Gana_A
2013-02-06,France,Germany,-205,-1.5,-0.6,-0.19999999999999996,-4,-8,Gana_B
2013-02-06,Portugal,Ecuador,95,0.10000000000000009,-0.09999999999999998,0.0,2,1,Gana_B
2013-02-06,Spain,Uruguay,184,1.3,-1.5,0.6000000000000001,1,-1,Gana_A
2013-02-06,Sweden,Argentina,-194,-0.19999999999999973,0.3999999999999999,-0.09999999999999998,-3,-4,Gana_B
2013-02-06,Türkiye,Czechia,-48,0.3999999999999999,0.5,0.0,1,0,Gana_B
2013-03-07,Qatar,Egypt,-167,-0.3999999999999999,-0.5,0.2,-2,-1,Gana_A
2013-03-22,Japan,Canada,277,0.9999999999999999,-0.6000000000000001,0.29999999999999993,0,0,Gana_A
2013-03-22,Uruguay,Paraguay,217,-0.10000000000000009,0.5,-0.3,4,5,Empate
2013-03-26,Ecuador,Paraguay,135,0.8,-0.6,0.29999999999999993,-5,-2,Gana_A
2013-03-26,France,Spain,-221,-1.5,0.6000000000000001,-0.29999999999999993,0,0,Gana_B
2013-03-26,Jordan,Japan,-191,-0.40000000000000013,0.19999999999999996,-0.29999999999999993,-1,0,Gana_A
2013-03-26,Korea Republic,Qatar,185,0.7999999999999998,0.7999999999999999,-0.09999999999999998,5,0,Gana_A
2013-03-26,Mexico,United States,-66,0.5999999999999999,-0.4,0.19999999999999996,5,1,Empate
2013-05-29,Ecuador,Germany,-250,-0.3999999999999999,-0.30000000000000004,0.09999999999999998,-14,-14,Gana_B
2013-05-29,United States,Belgium,28,-0.6000000000000001,0.10000000000000009,-0.19999999999999996,-4,-3,Gana_B
2013-06-02,Brazil,England,199,-0.3999999999999999,0.10000000000000009,-0.09999999999999998,6,6,Empate
2013-06-02,United States,Germany,-224,-1.5999999999999999,-0.10000000000000009,-0.29999999999999993,-8,-11,Gana_A
2013-06-04,Japan,Australia,36,-1.9000000000000001,0.10000000000000009,0.0,1,0,Empate
2013-06-04,Qatar,IR Iran,-231,-0.20000000000000018,-0.10000000000000009,0.19999999999999996,0,0,Gana_B
2013-06-05,Uruguay,France,37,0.0,1.1,-0.2,-1,1,Gana_A
2013-06-07,Argentina,Colombia,87,-0.20000000000000018,0.5,-0.09999999999999998,12,10,Empate
2013-06-07,Austria,Sweden,-164,0.0,0.0,-0.09999999999999998,-9,-6,Gana_A
2013-06-07,Croatia,Scotland,107,0.7,-0.7000000000000001,0.3,1,1,Gana_B
2013-06-07,Panama,Mexico,-97,0.10000000000000009,0.7999999999999999,-0.09999999999999998,-11,-4,Empate
2013-06-08,Haiti,Spain,-672,-2.1,0.7,-0.4,-10,-6,Gana_B
2013-06-09,Brazil,France,251,1.2999999999999998,0.29999999999999993,-0.10000000000000003,6,8,Gana_A
2013-06-10,Croatia,Portugal,-126,-0.19999999999999996,-0.20000000000000007,0.09999999999999998,-1,0,Gana_B
2013-06-11,Australia,Jordan,155,1.4,0.10000000000000009,0.0,0,0,Gana_A
2013-06-11,Ecuador,Argentina,-184,0.6999999999999997,0.30000000000000004,0.09999999999999998,-12,-10,Empate
2013-06-11,Iraq,Japan,-244,-0.19999999999999996,-0.40000000000000013,-0.09999999999999998,-1,0,Gana_B
2013-06-11,Korea Republic,Uzbekistan,36,0.30000000000000004,1.0,-0.09999999999999998,5,0,Gana_A
2013-06-11,United States,Panama,163,0.19999999999999996,0.7,0.09999999999999998,6,3,Gana_A
2013-06-12,Ghana,Côte d'Ivoire,-77,-0.30000000000000027,0.0,-0.10000000000000009,0,0,Gana_A
2013-06-14,Ghana,Côte d'Ivoire,-77,-0.10000000000000009,0.09999999999999998,0.0,0,0,Empate
2013-06-15,Brazil,Japan,368,0.9000000000000001,0.09999999999999987,-0.3,15,14,Gana_A
2013-06-16,Spain,Uruguay,184,1.6,-1.4,0.5,1,-1,Gana_A
2013-06-18,Australia,Iraq,208,2.4000000000000004,0.09999999999999998,0.19999999999999996,0,0,Gana_A
2013-06-18,Korea Republic,IR Iran,-46,-0.3999999999999999,0.6000000000000001,0.0,5,0,Gana_B
2013-06-18,Uzbekistan,Qatar,149,-0.30000000000000004,0.10000000000000009,-0.09999999999999998,0,0,Gana_A
2013-06-19,Brazil,Mexico,336,1.2,0.6,0.09999999999999998,5,10,Gana_A
2013-06-22,Japan,Mexico,-32,0.7000000000000001,1.0,0.30000000000000004,-10,-4,Gana_B
2013-06-26,Brazil,Uruguay,214,0.5,-0.2999999999999998,0.0,7,7,Gana_A
2013-06-30,Brazil,Spain,30,-0.3999999999999999,0.5,-0.20000000000000007,6,8,Gana_A
2013-07-07,Mexico,Panama,97,-0.19999999999999996,-0.20000000000000007,0.0,11,4,Gana_B
2013-07-11,Mexico,Canada,309,-0.10000000000000009,-0.7000000000000001,-0.09999999999999998,10,4,Gana_A
2013-07-14,Panama,Canada,212,0.6,-0.7,0.2,-1,0,Empate
2013-07-20,Korea Republic,Australia,-42,-1.9000000000000001,0.5,-0.19999999999999996,5,0,Empate
2013-07-24,Panama,Mexico,-97,0.19999999999999996,0.09999999999999998,-0.09999999999999998,-11,-4,Gana_A
2013-07-25,Japan,Australia,36,-1.4,1.1,-0.2,1,0,Gana_A
2013-07-28,Korea Republic,Japan,-78,-0.8,-0.8,-0.09999999999999998,4,0,Gana_B
2013-07-28,United States,Panama,163,1.6,0.29999999999999993,0.4,6,3,Gana_A
2013-08-14,Belgium,France,-47,0.8999999999999999,-0.5,0.4,0,0,Empate
2013-08-14,Bosnia and Herzegovina,United States,-79,0.10000000000000009,-0.30000000000000004,-0.19999999999999996,-6,-3,Gana_B
2013-08-14,Ecuador,Spain,-266,-0.2999999999999998,0.5,-0.19999999999999996,-10,-6,Gana_B
2013-08-14,England,Scotland,235,1.7999999999999998,0.0,0.0,10,8,Gana_A
2013-08-14,Germany,Paraguay,385,1.9000000000000001,-0.7000000000000002,0.49999999999999994,9,12,Empate
2013-08-14,Japan,Uruguay,-154,-0.30000000000000004,0.7,-0.10000000000000003,-8,-7,Gana_B
2013-08-14,Mexico,Côte d'Ivoire,22,-1.2999999999999998,-0.19999999999999996,-0.19999999999999996,11,4,Gana_A
2013-08-14,Portugal,Netherlands,-72,-0.9000000000000001,0.8,-0.30000000000000004,2,1,Empate
2013-08-14,Sweden,Norway,201,0.6000000000000001,0.5,-0.09999999999999998,9,6,Gana_A
2013-08-14,Switzerland,Brazil,-282,-1.2000000000000002,-0.30000000000000004,-0.09999999999999998,-16,-14,Gana_A
2013-08-14,Türkiye,Ghana,15,-0.8999999999999999,0.8,-0.49999999999999994,1,0,Empate
2013-09-05,Saudi Arabia,New Zealand,-65,-1.1999999999999997,-0.20000000000000007,-0.19999999999999996,1,1,Gana_B
2013-09-06,Colombia,Ecuador,97,0.10000000000000009,-1.0999999999999999,0.29999999999999993,0,0,Gana_A
2013-09-06,Germany,Austria,424,1.3,0.5,0.19999999999999996,14,14,Gana_A
2013-09-06,Jordan,Uzbekistan,-77,0.5,0.20000000000000007,0.19999999999999996,0,0,Empate
2013-09-06,Korea Republic,Haiti,256,-0.09999999999999998,-0.5999999999999999,0.0,5,0,Gana_A
2013-09-06,Scotland,Belgium,-136,-0.9,0.6000000000000001,-0.39999999999999997,-10,-6,Gana_B
2013-09-07,Brazil,Australia,404,-0.7000000000000002,-0.5,0.29999999999999993,16,14,Gana_A
2013-09-07,Côte d'Ivoire,Morocco,244,1.0,0.2999999999999998,0.2,-5,-1,Empate
2013-09-07,Tunisia,Cabo Verde,-3,0.2999999999999998,0.7999999999999999,-0.10000000000000003,2,0,Gana_A
2013-09-10,Brazil,Portugal,201,1.0000000000000002,-0.5,0.29999999999999993,14,13,Gana_A
2013-09-10,Japan,Ghana,67,0.09999999999999987,0.8999999999999999,-0.09999999999999998,1,0,Gana_A
2013-09-10,Korea Republic,Croatia,-119,-0.7999999999999999,0.19999999999999996,-0.3,4,-1,Gana_B
2013-09-10,Norway,Switzerland,-225,-0.19999999999999996,0.30000000000000004,-0.09999999999999998,0,0,Gana_B
2013-09-10,Paraguay,Argentina,-319,-0.30000000000000004,1.1,-0.3,-7,-8,Gana_B
2013-09-10,Uruguay,Colombia,-15,0.40000000000000013,0.8999999999999999,-0.09999999999999998,9,7,Gana_A
2013-09-10,United States,Mexico,66,1.1999999999999997,-0.30000000000000004,0.4,-5,-1,Gana_A
2013-09-10,Uzbekistan,Jordan,77,-0.6000000000000001,-0.20000000000000007,-0.19999999999999996,0,0,Empate
2013-10-11,Croatia,Belgium,-29,-0.09999999999999987,0.20000000000000007,-0.10000000000000009,-9,-5,Gana_B
2013-10-11,Ecuador,Uruguay,-82,-0.7,0.3999999999999999,-0.39999999999999997,-9,-7,Gana_A
2013-10-11,France,Australia,153,-1.1999999999999997,-0.7,0.0,10,6,Gana_A
2013-10-11,Mexico,Panama,97,0.19999999999999996,0.30000000000000004,0.09999999999999998,11,4,Gana_A
2013-10-11,Morocco,South Africa,-43,-0.5,0.20000000000000007,-0.3,4,1,Empate
2013-10-11,Sweden,Austria,164,0.0,-0.5,0.19999999999999996,9,6,Gana_A
2013-10-12,Côte d'Ivoire,Senegal,207,1.0,-0.10000000000000009,0.2,0,0,Gana_A
2013-10-12,Korea Republic,Brazil,-446,-1.7999999999999998,0.10000000000000009,-0.5,-11,-14,Gana_B
2013-10-15,Australia,Canada,241,1.3,0.8,0.2,-1,0,Gana_A
2013-10-15,Ghana,Egypt,29,-1.0999999999999999,0.19999999999999996,-0.19999999999999996,-2,-1,Gana_A
2013-10-15,Iraq,Saudi Arabia,38,-0.5,0.3999999999999999,-0.2,-2,-1,Gana_B
2013-10-15,Panama,United States,-163,-1.5,0.0,-0.5,-6,-3,Gana_B
2013-10-15,Paraguay,Colombia,-232,0.09999999999999987,1.2,-0.2,5,2,Gana_B
2013-10-15,Scotland,Croatia,-107,-0.7,0.6,-0.19999999999999996,-1,-1,Gana_A
2013-10-15,Sweden,Germany,-260,-1.2999999999999998,-0.20000000000000007,-0.09999999999999998,-5,-8,Gana_B
2013-10-15,Türkiye,Netherlands,-291,-0.8,0.6000000000000001,-0.19999999999999996,1,0,Gana_B
2013-10-15,Uruguay,Argentina,-102,-0.10000000000000009,0.20000000000000007,-0.09999999999999998,-3,-3,Gana_A
2013-11-13,Jordan,Uruguay,-345,-1.6,-0.4,-0.19999999999999996,-9,-7,Gana_B
2013-11-13,Mexico,New Zealand,249,-0.2999999999999998,0.8,-0.19999999999999996,10,4,Gana_A
2013-11-14,Belgium,Colombia,-99,0.19999999999999996,0.0,0.19999999999999996,10,6,Gana_B
2013-11-15,Argentina,Ecuador,184,0.8999999999999999,-0.19999999999999996,0.3,12,10,Empate
2013-11-15,Czechia,Canada,273,1.5,-0.29999999999999993,0.5,-1,0,Gana_A
2013-11-15,Korea Republic,Switzerland,-164,-0.5,0.30000000000000004,-0.39999999999999997,5,0,Gana_A
2013-11-15,Portugal,Sweden,105,0.2999999999999998,0.19999999999999996,-0.09999999999999998,-7,-5,Gana_A
2013-11-15,Saudi Arabia,Iraq,-38,0.7000000000000001,-0.5999999999999999,0.3,2,1,Gana_A
2013-11-15,Scotland,United States,-164,-1.5,0.19999999999999996,-0.4,-6,-3,Empate
2013-11-16,Netherlands,Japan,239,0.7999999999999998,-1.5,0.29999999999999993,-1,0,Empate
2013-11-16,Senegal,Côte d'Ivoire,-207,-1.0,0.19999999999999996,-0.2,0,0,Empate
2013-11-18,Argentina,Bosnia and Herzegovina,237,-0.3999999999999999,0.09999999999999998,-0.30000000000000004,12,10,Gana_A
2013-11-19,Austria,United States,-200,-0.6000000000000001,0.5,-0.4,-6,-3,Gana_A
2013-11-19,Belgium,Japan,70,-0.2999999999999998,-1.0,0.29999999999999993,9,6,Gana_B
2013-11-19,Egypt,Ghana,-29,0.7000000000000002,0.09999999999999987,0.20000000000000007,2,1,Gana_A
2013-11-19,England,Germany,-153,-0.7000000000000002,-0.4999999999999999,-0.19999999999999996,-4,-6,Gana_B
2013-11-19,Netherlands,Colombia,70,1.2999999999999998,-0.09999999999999998,0.09999999999999998,0,0,Empate
2013-11-19,Norway,Scotland,-73,-0.20000000000000007,0.5,-0.3,0,0,Gana_B
2013-11-19,South Africa,Spain,-529,-0.8999999999999999,0.30000000000000004,-0.19999999999999996,-9,-6,Gana_A
2013-11-19,Sweden,Portugal,-105,-0.19999999999999996,0.19999999999999996,0.0,7,5,Gana_B
2013-11-20,New Zealand,Mexico,-249,-0.19999999999999996,-0.19999999999999996,0.0,-10,-4,Gana_B
2013-11-20,Uruguay,Jordan,345,2.0,0.10000000000000009,0.29999999999999993,9,7,Empate
2013-12-31,Qatar,Saudi Arabia,19,0.5999999999999999,0.09999999999999998,0.0,-2,-1,Gana_A
2014-01-07,Qatar,Jordan,77,1.8,-0.20000000000000007,0.29999999999999993,0,0,Gana_A
2014-01-29,Mexico,Korea Republic,259,0.9000000000000001,0.2999999999999998,0.19999999999999996,6,4,Gana_A
2014-02-01,United States,Korea Republic,180,0.8,-0.3999999999999999,0.29999999999999993,1,3,Gana_A
2014-03-05,Australia,Ecuador,-195,0.7,0.6000000000000001,0.30000000000000004,0,0,Gana_B
2014-03-05,Austria,Uruguay,-193,-1.0000000000000002,0.19999999999999996,-0.09999999999999998,-9,-7,Empate
2014-03-05,Belgium,Côte d'Ivoire,209,-0.2999999999999998,-0.3999999999999999,0.19999999999999996,10,6,Empate
2014-03-05,Bosnia and Herzegovina,Egypt,112,0.0,-0.30000000000000004,-0.10000000000000009,-2,-1,Gana_B
2014-03-05,Colombia,Tunisia,423,-0.2999999999999998,-0.5,0.09999999999999998,-2,0,Empate
2014-03-05,Czechia,Norway,179,0.5,-0.7999999999999999,0.2,0,0,Empate
2014-03-05,France,Netherlands,-64,-1.0,0.30000000000000004,-0.19999999999999996,10,6,Gana_A
2014-03-05,Japan,New Zealand,211,0.7000000000000002,0.5,0.0,0,0,Gana_A
2014-03-05,South Africa,Brazil,-414,-1.2999999999999998,0.20000000000000007,-0.30000000000000004,-15,-14,Gana_B
2014-03-05,Switzerland,Croatia,-33,0.2999999999999998,-0.30000000000000004,0.19999999999999996,-1,-1,Empate
2014-03-05,Türkiye,Sweden,-99,-0.19999999999999996,-0.2999999999999998,-0.19999999999999996,-8,-6,Gana_A
2014-05-17,Netherlands,Ecuador,182,1.2000000000000002,-0.5,0.3,0,0,Empate
2014-05-26,Australia,South Africa,25,0.30000000000000004,1.0999999999999999,-0.09999999999999998,-1,0,Empate
2014-05-27,France,Norway,340,0.8,-1.0999999999999999,0.3,10,6,Gana_A
2014-05-28,Korea Republic,Tunisia,37,0.0,0.19999999999999996,0.2,3,0,Gana_B
2014-05-30,Bosnia and Herzegovina,Côte d'Ivoire,22,0.10000000000000009,-0.19999999999999996,0.19999999999999996,0,0,Gana_A
2014-05-30,New Zealand,South Africa,-110,-0.10000000000000009,0.3999999999999999,-0.09999999999999998,0,0,Empate
2014-05-31,Colombia,Senegal,381,-0.10000000000000009,-0.30000000000000004,0.2,0,0,Empate
2014-05-31,Mexico,Ecuador,45,1.1999999999999997,0.0,0.39999999999999997,11,4,Gana_A
2014-05-31,Netherlands,Ghana,351,0.3999999999999999,-0.29999999999999993,0.0,0,0,Gana_A
2014-06-01,France,Paraguay,281,0.30000000000000027,-1.3,0.3,5,4,Empate
2014-06-01,Sweden,Belgium,-114,-0.5,0.19999999999999996,0.0,-1,0,Gana_B
2014-06-01,United States,Türkiye,129,-0.8999999999999999,0.30000000000000004,-0.20000000000000007,5,3,Gana_A
2014-06-03,Brazil,Panama,329,1.4,-0.7000000000000001,0.5,16,14,Gana_A
2014-06-03,Czechia,Austria,90,0.5,-0.19999999999999996,0.0,0,0,Gana_B
2014-06-03,Mexico,Bosnia and Herzegovina,182,0.5,0.09999999999999987,0.0,11,4,Gana_B
2014-06-04,Ecuador,England,-76,-0.7999999999999998,0.7,-0.39999999999999997,-10,-8,Empate
2014-06-06,Colombia,Jordan,482,0.09999999999999987,0.20000000000000007,-0.09999999999999998,0,0,Gana_A
